"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"333","gene8200",1,"gene8200","supercont1.1188;supercont1.1188","184832;185536","185473;186938","+;+",2045,"AAEL014616",NA,NA,NA,NA,NA,"","","","FBpp0082070-FBpp0088126-FBpp0088127-FBpp0086933-FBpp0072228-FBpp0311645-FBpp0087770-FBpp0083697-FBpp0311631","FBgn0038037-FBgn0015039-FBgn0015038-FBgn0033775-FBgn0015040-FBgn0033302-FBgn0033304-FBgn0039006-FBgn0015714","CG11466-CG4486-CG4485-CG17577-CG3616-CG8687-CG2397-CG12800-CG10241","Cyp9f2-Cyp9b2-Cyp9b1-Cyp9h1-Cyp9c1-Cyp6a14-Cyp6a13-Cyp6d4-Cyp6a17","4e-136-1e-117-2e-112-1e-111-4e-104-2e-80-3e-80-1e-78-4e-76",""
"334","gene8203",1,"gene8203","supercont1.1188;supercont1.1188","47248;47538","47475;49040","+;+",1731,"AAEL014607","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0088126-FBpp0088127-FBpp0082070","FBgn0015039-FBgn0015038-FBgn0038037","CG4486-CG4485-CG11466","Cyp9b2-Cyp9b1-Cyp9f2","","","","FBpp0082070-FBpp0088126-FBpp0088127-FBpp0086933-FBpp0072228-FBpp0311645-FBpp0083697-FBpp0087770-FBpp0311631","FBgn0038037-FBgn0015039-FBgn0015038-FBgn0033775-FBgn0015040-FBgn0033302-FBgn0039006-FBgn0033304-FBgn0015714","CG11466-CG4486-CG4485-CG17577-CG3616-CG8687-CG12800-CG2397-CG10241","Cyp9f2-Cyp9b2-Cyp9b1-Cyp9h1-Cyp9c1-Cyp6a14-Cyp6d4-Cyp6a13-Cyp6a17","1e-138-4e-119-2e-114-1e-113-6e-107-4e-82-1e-81-6e-81-7e-78",""
"335","gene8257",3,"gene8257","supercont1.488;supercont1.488","209959;210295","210099;210903","+;+",750,"AAEL010591","EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6","FBpp0082078-FBpp0082079-FBpp0082077-FBpp0082046-FBpp0082047-FBpp0082041-FBpp0082042-FBpp0082045-FBpp0082044-FBpp0082043","FBgn0038020-FBgn0042206-FBgn0001149-FBgn0010043-FBgn0010044-FBgn0010038-FBgn0010039-FBgn0010042-FBgn0010041-FBgn0010040","CG10091-CG18548-CG10045-CG4371-CG4421-CG4181-CG4381-CG4423-CG12242-CG11512","GstD9-GstD10-GstD1-GstD7-GstD8-GstD2-GstD3-GstD6-GstD5-GstD4","","","","FBpp0082041-FBpp0082044-FBpp0082047-FBpp0082048-FBpp0082043-FBpp0082077-FBpp0082046-FBpp0082045","FBgn0010038-FBgn0010041-FBgn0010044-FBgn0038029-FBgn0010040-FBgn0001149-FBgn0010043-FBgn0010042","CG4181-CG12242-CG4421-CG17639-CG11512-CG10045-CG4371-CG4423","GstD2-GstD5-GstD8-GstD11-GstD4-GstD1-GstD7-GstD6","9e-53-2e-52-2e-51-8e-51-4e-50-1e-49-5e-49-7e-48",""
"336","gene8298",3,"gene8298","supercont1.719;supercont1.719","186979;199981","188629;200715","-;-",2386,"AAEL016973","EOG841T4K","FBpp0074258","FBgn0030854","CG8289","CG8289","","","","FBpp0071221-FBpp0079251-FBpp0083702-FBpp0074258-FBpp0078059-FBpp0086056","FBgn0030082-FBgn0003607-FBgn0039019-FBgn0030854-FBgn0003042-FBgn0004400","CG7041-CG8409-CG6990-CG8289-CG32443-CG10683","HP1b-Su(var)205-HP1c-CG8289-Pc-rhi","5e-08-3e-07-2e-06-3e-06-0.002-0.004",""
"337","gene8303",1,"gene8303","supercont1.193;supercont1.193","247913;248613","248544;248950","+;+",970,"AAEL017407","EOG86DPTG-EOG86DPTG","FBpp0083852-FBpp0078273","FBgn0039118-FBgn0037374","CG10208-CG10978","CG10208-jagn","","","","FBpp0083852","FBgn0039118","CG10208","CG10208","6.00E-106",""
"338","gene8320",1,"gene8320","supercont1.704;supercont1.704","201423;202987","202915;204481","+;+",2988,"AAEL012509",NA,NA,NA,NA,NA,"","","","FBpp0075736-FBpp0075735-FBpp0081815-FBpp0113027-FBpp0070594-FBpp0288391","FBgn0000594-FBgn0000592-FBgn0027584-FBgn0032132-FBgn0029690-FBgn0015569","CG17148-CG6917-CG4757-CG4382-CG6414-CG1131","Est-P-Est-6-CG4757-CG4382-CG6414-alpha-Est10","3e-100-1e-97-2e-75-7e-71-3e-70-2e-67",""
"339","gene8361",3,"gene8361","supercont1.453;supercont1.453;supercont1.453;supercont1.453;supercont1.453;supercont1.453","428523;428954;429086;429377;431238;435428","428798;429017;429174;429909;432849;435873","-;-;-;-;-;-",3020,"AAEL017132","EOG8NS647-EOG8NS647","FBpp0085561-FBpp0085560","FBgn0034538-FBgn0034539","CG16799-CG11159","CG16799-CG11159","","","","FBpp0085560-FBpp0085561-FBpp0070742-FBpp0072529-FBpp0297621-FBpp0072530-FBpp0072533-FBpp0072526-FBpp0072527","FBgn0034539-FBgn0034538-FBgn0029765-FBgn0004429-FBgn0035813-FBgn0004427-FBgn0004431-FBgn0004428-FBgn0004430","CG11159-CG16799-CG16756-CG9116-CG8492-CG9118-CG9120-CG1180-CG1165","CG11159-CG16799-CG16756-LysP-CG8492-LysD-LysX-LysE-LysS","1e-45-1e-40-3e-32-1e-19-1e-18-1e-17-4e-17-9e-17-8e-15",""
"340","gene8383",3,"gene8383","supercont1.126;supercont1.126;supercont1.126;supercont1.126;supercont1.126","1169888;1175934;1177218;1177497;1177831","1171279;1177154;1177375;1177699;1178986","+;+;+;+;+",4130,"AAEL004664","EOG866ZBB","FBpp0111557","FBgn0085425","CG34396","CG34396","","","","FBpp0111557-FBpp0087858-FBpp0290963-FBpp0072545-FBpp0087579-FBpp0294058-FBpp0303729","FBgn0085425-FBgn0033257-FBgn0260971-FBgn0035192-FBgn0027589-FBgn0262685-FBgn0259242","CG34396-CG8713-CG42594-CG9194-CG1688-CG43155-CG42340","CG34396-CG8713-CG42594-CG9194-CG1688-CG43155-CG42340","9e-135-5e-33-2e-25-3e-18-5e-16-8e-16-3e-14",""
"341","gene8421",1,"gene8421","supercont1.685;supercont1.685;supercont1.685;supercont1.685;supercont1.685","121924;141722;141972;143453;170921","122579;141889;142722;143802;171135","-;-;-;-;-",2140,"AAEL012377","EOG8RBTBJ","FBpp0297995","FBgn0031109","CG11748","Obp19a","AaegObp55","OBP","OBP","FBpp0297995-FBpp0074737-FBpp0078304-FBpp0075687-FBpp0078305-FBpp0085672-FBpp0076994-FBpp0308292","FBgn0031109-FBgn0020277-FBgn0010403-FBgn0011279-FBgn0011281-FBgn0034468-FBgn0031110-FBgn0039678","CG11748-CG8807-CG11422-CG10436-CG11421-CG11797-CG1670-CG18111","Obp19a-lush-Obp83b-Obp69a-Obp83a-Obp56a-Obp19b-Obp99a","7e-28-3e-17-1e-08-3e-08-1e-07-2e-06-4e-06-4e-06","Obp paper"
"342","gene843",1,"gene843","supercont1.824;supercont1.824;supercont1.824;supercont1.824","89478;91656;100127;101085","91570;91656;100240;101142","+;+;+;+",2266,"AAEL017982",NA,NA,NA,NA,NA,"","","","FBpp0075504-FBpp0081956-FBpp0081986-FBpp0082105-FBpp0082106-FBpp0082107-FBpp0082147-FBpp0082175-FBpp0083974-FBpp0307982","FBgn0001216-FBgn0013276-FBgn0013275-FBgn0051354-FBgn0013278-FBgn0013279-FBgn0013277-FBgn0001217-FBgn0001230-FBgn0266599","CG8937-CG18743-CG31366-CG5834-CG31359-CG6489-CG31449-CG7756-CG5436-CG4264","Hsc70-1-Hsp70Ab-Hsp70Aa-Hsp70Bbb-Hsp70Bb-Hsp70Bc-Hsp70Ba-Hsc70-2-Hsp68-Hsc70-4","0-0-0-0-0-0-0-0-0-0",""
"343","gene849",3,"gene849","supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340;supercont1.340","1143969;1144711;1145127;1146416;1146561;1148109;1148563;1148882;1149080;1149283;1149529;1149821;1156035","1144649;1144871;1146267;1146432;1146809;1148280;1148814;1149016;1149216;1149435;1149613;1150031;1157641","+;+;+;+;+;+;+;+;+;+;+;+;+",5001,"AAEL008670","EOG8S1WZC","FBpp0290711","FBgn0003016","CG3479","osp","","","","FBpp0112957","FBgn0003016","CG3479","osp","0",""
"344","gene8517",2,"gene8517","supercont1.237;supercont1.237;supercont1.237;supercont1.237","1301012;1302224;1302648;1302945","1301927;1302587;1302880;1303220","-;-;-;-",1789,"AAEL007113","EOG8RNF1G","FBpp0079588","FBgn0032224","CG5025","Sps2","","","","FBpp0079588-FBpp0086690","FBgn0032224-FBgn0261270","CG5025-CG8553","Sps2-SelD","1e-95-2e-89",""
"345","gene8529",3,"gene8529","supercont1.627;supercont1.627","701757;702665","702292;713224","+;+",11096,"AAEL011892","EOG89KJGN","FBpp0087138","FBgn0033653","CG13192","CG13192","","","","FBpp0087138-FBpp0083581-FBpp0111924","FBgn0033653-FBgn0038927-FBgn0031374","CG13192-CG6015-CG7337","CG13192-CG6015-CG7337","6e-110-7e-05-9e-05",""
"346","gene853",4,"gene853","supercont1.340;supercont1.340;supercont1.340;supercont1.340","882236;884066;884379;884795","883092;884313;884721;885107","-;-;-;-",1761,"AAEL008668",NA,NA,NA,NA,NA,"","","","FBpp0078543-FBpp0081237-FBpp0306655-FBpp0071322-FBpp0085001-FBpp0083832","FBgn0027930-FBgn0037515-FBgn0000533-FBgn0019929-FBgn0039758-FBgn0039102","CG1102-CG3066-CG4920-CG2045-CG9737-CG16705","MP1-Sp7-ea-Ser7-CG9737-SPE","3e-34-6e-30-6e-30-9e-25-5e-24-9e-24",""
"347","gene8556",1,"gene8556","supercont1.115;supercont1.115;supercont1.115","1049631;1054504;1055265","1049680;1055202;1055984","+;+;+",1469,"AAEL004339",NA,NA,NA,NA,NA,"AaegObp17","OBP","OBP","FBpp0076995-FBpp0084828","FBgn0011280-FBgn0039685","CG1668-CG7592","Obp19d-Obp99b","0.002-0.003","Obp paper"
"348","gene8561",3,"gene8561","supercont1.115;supercont1.115;supercont1.115;supercont1.115","2415090;2423297;2424501;2424930","2415967;2423778;2424784;2425165","-;-;-;-",1880,"AAEL004347","EOG8XPT6W","FBpp0086705","FBgn0033902","CG8309","Tango7","","","","FBpp0086705-FBpp0083860","FBgn0033902-FBgn0028691","CG8309-CG10230","Tango7-Rpn9","0-0.009",""
"349","gene8570",3,"gene8570","supercont1.338;supercont1.338","738521;739404","739345;740421","-;-",1843,"AAEL008646","EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154","FBpp0307845-FBpp0302640-FBpp0078910-FBpp0290150-FBpp0071364-FBpp0074269-FBpp0071674-FBpp0310276-FBpp0300934","FBgn0030164-FBgn0033312-FBgn0031804-FBgn0050280-FBgn0030163-FBgn0030880-FBgn0050281-FBgn0051832-FBgn0034160","CG1889-CG8642-CG9500-CG30280-CG1791-CG6788-CG30281-CG31832-CG5550","CG1889-CG8642-CG9500-CG30280-CG1791-CG6788-CG30281-CG31832-CG5550","","","","FBpp0071674-FBpp0071364-FBpp0290150-FBpp0086184-FBpp0302640-FBpp0078910-FBpp0111882","FBgn0050281-FBgn0030163-FBgn0050280-FBgn0034160-FBgn0033312-FBgn0031804-FBgn0030164","CG30281-CG1791-CG30280-CG5550-CG8642-CG9500-CG1889","CG30281-CG1791-CG30280-CG5550-CG8642-CG9500-CG1889","1e-54-1e-53-8e-53-8e-51-7e-50-6e-46-3e-44",""
"350","gene8607",1,"gene8607","supercont1.412;supercont1.412;supercont1.412;supercont1.412","186044;198175;198511;198760","186641;198451;198703;202241","+;+;+;+",4550,"AAEL009602","EOG89KJGP","FBpp0076870","FBgn0035587","CG4623","Gdap1","","","","FBpp0076870-FBpp0076349-FBpp0076348-FBpp0082078-FBpp0085851-FBpp0113023","FBgn0035587-FBgn0086348-FBgn0035904-FBgn0038020-FBgn0063498-FBgn0250732","CG4623-CG6781-CG6776-CG10091-CG17523-CG33546","Gdap1-se-GstO3-GstD9-GstE2-gfzf","7e-65-2e-05-0.003-0.003-0.004-0.009",""
"351","gene8646",1,"gene8646","supercont1.63;supercont1.63;supercont1.63","912612;913487;914034","913426;913973;914619","+;+;+",1888,"AAEL002669",NA,NA,NA,NA,NA,"","","","FBpp0083209-FBpp0083208-FBpp0071489-FBpp0083204-FBpp0071488-FBpp0082094-FBpp0083205-FBpp0087065-FBpp0072262-FBpp0290125","FBgn0038730-FBgn0038731-FBgn0034552-FBgn0038733-FBgn0034553-FBgn0037996-FBgn0038734-FBgn0033733-FBgn0035006-FBgn0035642","CG6300-CG11659-CG17999-CG11407-CG9993-CG4830-CG11453-CG8834-CG4563-CG18586","CG6300-CG11659-CG17999-CG11407-CG9993-CG4830-CG11453-CG8834-CG4563-CG18586","1e-90-3e-90-2e-89-4e-89-3e-87-4e-85-4e-84-2e-83-9e-74-1e-73",""
"352","gene8652",1,"gene8652","supercont1.63;supercont1.63;supercont1.63;supercont1.63;supercont1.63;supercont1.63;supercont1.63;supercont1.63;supercont1.63;supercont1.63","2091389;2092087;2092281;2092547;2100480;2129108;2137597;2145852;2156281;2204315","2092016;2092202;2092464;2092627;2100959;2129565;2138447;2146262;2156429;2205604","-;-;-;-;-;-;-;-;-;-",4648,"AAEL002673","EOG8GB9ZD","FBpp0083674","FBgn0038986","CG5278","CG5278","","","","FBpp0083674-FBpp0083678-FBpp0078582-FBpp0083657","FBgn0038986-FBgn0038983-FBgn0051522-FBgn0053110","CG5278-CG5326-CG31522-CG33110","CG5278-CG5326-CG31522-CG33110","7e-130-9e-90-4e-89-2e-80",""
"353","gene8670",3,"gene8670","supercont1.612;supercont1.612;supercont1.612;supercont1.612;supercont1.612","104357;167826;188973;189963;197593","105538;168461;189541;191242;199585","+;+;+;+;+",5660,"AAEL011779","EOG80P6ZD","FBpp0112336","FBgn0052121","CG32121","CG32121","","","","FBpp0112336-FBpp0072535-FBpp0298302-FBpp0077246-FBpp0077179-FBpp0077247","FBgn0052121-FBgn0025525-FBgn0263108-FBgn0002985-FBgn0004893-FBgn0004892","CG32121-CG9102-CG43365-CG3851-CG10021-CG3242","CG32121-bab2-BtbVII-odd-bowl-sob","4e-43-8e-25-2e-24-1e-06-4e-05-6e-05",""
"354","gene8797",3,"gene8797","supercont1.653;supercont1.653;supercont1.653;supercont1.653;supercont1.653","298630;299284;308147;320756;373341","299262;299324;308448;320843;373929","+;+;+;+;+",1653,"AAEL012085",NA,NA,NA,NA,NA,"","","","FBpp0079989-FBpp0081774-FBpp0081773","FBgn0032449-FBgn0037845-FBgn0037846","CG17036-CG14694-CG6574","CG17036-CG14694-CG6574","7e-31-5e-30-7e-30",""
"355","gene8865",2,"gene8865","supercont1.68;supercont1.68;supercont1.68;supercont1.68;supercont1.68;supercont1.68","22488;24681;25024;25287;25640;49570","23767;24957;25223;25565;25875;60752","+;+;+;+;+;+",13455,"AAEL002793",NA,NA,NA,NA,NA,"","","","FBpp0290516-FBpp0071571","FBgn0004598-FBgn0003731","CG18734-CG10079","Fur2-Egfr","1e-143-2e-08",""
"356","gene8903",4,"gene8903","supercont1.244;supercont1.244;supercont1.244;supercont1.244;supercont1.244;supercont1.244","1508157;1509852;1510409;1513650;1525121;1530834","1509788;1510337;1511421;1513900;1525448;1532068","-;-;-;-;-;-",4945,"AAEL007235","EOG81RSM3","FBpp0074238","FBgn0030872","CG6492","Ucp4A","","","","FBpp0074238-FBpp0078804-FBpp0078803-FBpp0075845-FBpp0086651","FBgn0030872-FBgn0031758-FBgn0031757-FBgn0036199-FBgn0033904","CG6492-CG18340-CG9064-CG7314-CG18327","Ucp4A-Ucp4B-Ucp4C-Bmcp-CG18327","1e-170-6e-97-7e-74-2e-54-1e-37",""
"357","gene891",3,"gene891","supercont1.127;supercont1.127;supercont1.127","2247574;2252713;2253118","2249195;2253042;2253203","-;-;-",2038,"AAEL004685","EOG8NS637","FBpp0084265","FBgn0039349","CG4685","Ssadh","","","","FBpp0084265-FBpp0084452-FBpp0081045-FBpp0079406","FBgn0039349-FBgn0051075-FBgn0032945-FBgn0012036","CG4685-CG31075-CG8665-CG3752","Ssadh-CG31075-CG8665-Aldh","0-1e-97-5e-86-9e-84",""
"358","gene8972",1,"gene8972","supercont1.185","1703174","1703449","-",276,"AAEL006007","EOG866ZDC-EOG866ZDC","FBpp0079857-FBpp0310819","FBgn0051704-FBgn0264750","CG31704-CG44008","CG31704-CG44008","","","","FBpp0310540-FBpp0306260-FBpp0079857-FBpp0289538-FBpp0310542-FBpp0076385-FBpp0306008","FBgn0266363-FBgn0264750-FBgn0051704-FBgn0259964-FBgn0266364-FBgn0052354-FBgn0036463","CG45011-CG44008-CG31704-CG42474-CG45012-CG32354-CG5392","CG45011-CG44008-CG31704-Sfp33A3-CG45012-CG32354-Reck","2e-07-2e-05-3e-05-2e-04-4e-04-0.001-0.003",""
"359","gene9050",1,"gene9050","supercont1.507;supercont1.507;supercont1.507;supercont1.507;supercont1.507;supercont1.507","44092;115479;131181;153301;165249;185672","53276;115823;131403;153420;165429;186391","+;+;+;+;+;+",10774,"AAEL010778","EOG8QC3XK","FBpp0079383","FBgn0032084","CG13101","CG13101","","","","FBpp0079383-FBpp0079382-FBpp0079362-FBpp0303895-FBpp0079363","FBgn0032084-FBgn0011705-FBgn0032085-FBgn0264308-FBgn0032086","CG13101-CG9552-CG9555-CG43778-CG17906","CG13101-rost-CG9555-CG43778-CG17906","5e-75-1e-44-3e-36-5e-34-9e-32",""
"360","gene9051",3,"gene9051","supercont1.507;supercont1.507;supercont1.507;supercont1.507","314323;323658;324079;325310","314973;324018;324216;326470","+;+;+;+",2311,"AAEL010771","EOG8F20V8","FBpp0085372","FBgn0033031","CG8245","CG8245","","","","FBpp0085372-FBpp0071872","FBgn0033031-FBgn0021979","CG8245-CG3082","CG8245-l(2)k09913","2e-116-2e-12",""
"361","gene9058",3,"gene9058","supercont1.507;supercont1.507","776;895","864;1792","+;+",987,"AAEL010769",NA,NA,NA,NA,NA,"","","","FBpp0079171-FBpp0085912-FBpp0085524","FBgn0031973-FBgn0028983-FBgn0265137","CG7219-CG10913-CG9453","Spn28Dc-Spn55B-Spn42Da","3e-67-8e-41-8e-39",""
"362","gene9059",3,"gene9059","supercont1.1848;supercont1.1848;supercont1.1848","42499;43899;45258","42523;45189;45429","-;-;-",1488,"AAEL015338","EOG8J141K","FBpp0088285","FBgn0039929","CG11076","CG11076","","","","FBpp0088285","FBgn0039929","CG11076","CG11076","4.00E-05",""
"363","gene9065",1,"gene9065","supercont1.621;supercont1.621;supercont1.621;supercont1.621;supercont1.621","598722;599049;599844;600006;601659","598996;599781;599940;600215;602192","+;+;+;+;+",1849,"AAEL011843","EOG8GQSWV","FBpp0073938","FBgn0030715","CG12697","Or13a","AaegOr5","OR","OR","FBpp0081382-FBpp0081383-FBpp0076029-FBpp0083295-FBpp0081361-FBpp0073938-FBpp0070381-FBpp0076104-FBpp0087212-FBpp0089412-FBpp0089407-FBpp0075412-FBpp0083735-FBpp0087262-FBpp0288403-FBpp0071134","FBgn0037591-FBgn0037590-FBgn0036078-FBgn0038798-FBgn0037594-FBgn0030715-FBgn0023523-FBgn0036009-FBgn0026386-FBgn0041622-FBgn0026388-FBgn0036474-FBgn0039034-FBgn0026385-FBgn0026394-FBgn0030016","CG17911-CG11735-CG14156-CG17916-CG11742-CG12697-CG3206-CG12526-CG13225-CG33264-CG33478-CG17871-CG6679-CG13206-CG11767-CG10759","Or85c-Or85b-Or67c-Or92a-Or85d-Or13a-Or2a-Or67a-Or47a-Or69a-Or46a-Or71a-Or94b-Or47b-Or24a-Or7a","3e-33-6e-30-5e-25-6e-25-1e-24-2e-21-3e-16-8e-16-4e-15-2e-13-3e-07-1e-05-4e-05-2e-04-0.003-0.008","Or paper"
"364","gene9107",2,"gene9107","supercont1.142;supercont1.142;supercont1.142;supercont1.142;supercont1.142","1977801;1979019;1988389;2015339;2032261","1978958;1979194;1989031;2015774;2032522","-;-;-;-;-",2675,"AAEL005121",NA,NA,NA,NA,NA,"","","","FBpp0288662","FBgn0035797","CG14837","CG14837","3.00E-04",""
"365","gene9191",3,"gene9191","supercont1.95;supercont1.95;supercont1.95;supercont1.95;supercont1.95;supercont1.95","1464784;1468245;1468702;1491020;1513974;1517408","1466578;1468647;1468845;1491316;1514264;1517444","-;-;-;-;-;-",2967,"AAEL003713","EOG8CJZ88","FBpp0071509","FBgn0034602","CG15658","Lapsyn","","","","FBpp0071509-FBpp0084220-FBpp0303573-FBpp0071726","FBgn0034602-FBgn0039332-FBgn0264089-FBgn0013272","CG15658-CG11910-CG43758-CG5820","Lapsyn-alrm-sli-Gp150","7e-55-1e-08-1e-08-7e-08",""
"366","gene9194",3,"gene9194","supercont1.95;supercont1.95;supercont1.95;supercont1.95","1965526;1975475;1975786;1976076","1966458;1975728;1976015;1976399","+;+;+;+",1741,"AAEL003722","EOG8XH2S0","FBpp0080305","FBgn0086691","CG15261","UK114","","","","FBpp0080305","FBgn0086691","CG15261","UK114","2.00E-41",""
"367","gene922",3,"gene922","supercont1.363;supercont1.363;supercont1.363;supercont1.363","720195;720680;732761;732978","720614;724634;732909;733814","-;-;-;-",5361,"AAEL009029","EOG8SJ85G","FBpp0079406","FBgn0012036","CG3752","Aldh","","","","FBpp0079406-FBpp0084452-FBpp0081045-FBpp0084265","FBgn0012036-FBgn0051075-FBgn0032945-FBgn0039349","CG3752-CG31075-CG8665-CG4685","Aldh-CG31075-CG8665-Ssadh","0-9e-178-1e-134-4e-80",""
"368","gene9231",1,"gene9231","supercont1.251;supercont1.251;supercont1.251;supercont1.251;supercont1.251;supercont1.251;supercont1.251;supercont1.251;supercont1.251","1281013;1281731;1288633;1288923;1302594;1315966;1316233;1333799;1334063","1281671;1281987;1288865;1289318;1303269;1316167;1316589;1334000;1334379","-;-;-;-;-;-;-;-;-",3299,"AAEL007373","EOG8SXR3S","FBpp0112150","FBgn0038309","CG6499","Amt","","","","FBpp0112150-FBpp0073210","FBgn0038309-FBgn0028699","CG6499-CG7499","Amt-Rh50","0-1e-04",""
"369","gene9271",1,"gene9271","supercont1.327;supercont1.327;supercont1.327","1261319;1262380;1266091","1262309;1263518;1266296","-;-;-",2336,"AAEL017302","EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S","FBpp0110515-FBpp0083499-FBpp0291423-FBpp0073324-FBpp0073450-FBpp0110508","FBgn0069973-FBgn0038878-FBgn0031775-FBgn0026268-FBgn0030332-FBgn0263830","CG40485-CG3301-CG9150-CG1386-CG9360-CG40486","CG40485-CG3301-CG9150-antdh-CG9360-CG40486","","","","FBpp0073324-FBpp0110515-FBpp0073450-FBpp0291423-FBpp0297622-FBpp0110508-FBpp0083500","FBgn0026268-FBgn0069973-FBgn0030332-FBgn0031775-FBgn0036380-FBgn0263830-FBgn0038878","CG1386-CG40485-CG9360-CG9150-CG8757-CG40486-CG3301","antdh-CG40485-CG9360-CG9150-CG8757-CG40486-CG3301","1e-89-2e-85-7e-85-1e-84-2e-84-2e-82-5e-81",""
"370","gene9273",3,"gene9273","supercont1.327;supercont1.327;supercont1.327;supercont1.327;supercont1.327","56697;69371;75897;76207;77168","56754;70315;76138;77107;77758","+;+;+;+;+",2737,"AAEL008467","EOG86HK2C","FBpp0076937","FBgn0031148","CG1753","Cbs","","","","FBpp0076937","FBgn0031148","CG1753","Cbs","0",""
"371","gene9310",3,"gene9310","supercont1.713;supercont1.713;supercont1.713","205726;218707;223130","205968;219220;224001","-;-;-",1629,"AAEL012573","EOG82NMS1","FBpp0084758","FBgn0039648","CG14515","CG14515","","","","FBpp0084758-FBpp0080212-FBpp0086349","FBgn0039648-FBgn0261534-FBgn0034067","CG14515-CG7532-CG8399","CG14515-l(2)34Fc-CG8399","1e-60-2e-11-5e-10",""
"372","gene9452",3,"gene9452","supercont1.59;supercont1.59;supercont1.59;supercont1.59;supercont1.59","973556;974091;974290;983806;984257","974031;974216;974547;984203;985574","-;-;-;-;-",2576,"AAEL002533","EOG8NZXJV","FBpp0070789","FBgn0029821","CG4020","CG4020","","","","FBpp0070789-FBpp0087533-FBpp0086254-FBpp0300414-FBpp0072320","FBgn0029821-FBgn0033464-FBgn0034145-FBgn0039131-FBgn0043792","CG4020-CG1441-CG5065-CG12268-CG30427","CG4020-CG1441-CG5065-CG12268-CG30427","2e-151-1e-123-2e-120-4e-113-1e-86",""
"373","gene9473",1,"gene9473","supercont1.59;supercont1.59;supercont1.59;supercont1.59;supercont1.59","2398316;2399211;2400340;2409071;2410109","2399149;2399466;2401154;2410103;2410378","-;-;-;-;-",3208,"AAEL002520","EOG8ZW83M","FBpp0073401","FBgn0030334","CG4139","Karl","","","","FBpp0073401","FBgn0030334","CG4139","Karl","5.00E-65",""
"374","gene9490",2,"gene9490","supercont1.702;supercont1.702;supercont1.702;supercont1.702;supercont1.702;supercont1.702;supercont1.702","404107;428167;428926;431121;431379;431569;432110","404297;428865;429135;431306;431507;432041;433529","+;+;+;+;+;+;+",3308,"AAEL012486",NA,NA,NA,NA,NA,"","","","FBpp0082982-FBpp0084223-FBpp0291405-FBpp0074596-FBpp0080993-FBpp0074289-FBpp0307220","FBgn0038581-FBgn0039328-FBgn0051975-FBgn0036956-FBgn0032913-FBgn0030895-FBgn0051087","CG14314-CG10675-CG31975-CG13813-CG9259-CG7135-CG31087","CG14314-CHKov2-CG31975-CG13813-CG9259-CG7135-CG31087","2e-18-9e-15-4e-14-5e-12-1e-11-3e-11-4e-11",""
"375","gene9500",1,"gene9500","supercont1.87;supercont1.87;supercont1.87;supercont1.87;supercont1.87","2206891;2207481;2207789;2208011;2208343","2207423;2207725;2207952;2208275;2208671","-;-;-;-;-",1536,"AAEL003467",NA,NA,NA,NA,NA,"","","","FBpp0074016-FBpp0070172","FBgn0030740-FBgn0040398","CG9917-CG14629","CG9917-CG14629","3e-06-0.004",""
"376","gene9511",1,"gene9511","supercont1.87;supercont1.87;supercont1.87;supercont1.87;supercont1.87","2253182;2254550;2254737;2254955;2255437","2254480;2254670;2254863;2255377;2255753","-;-;-;-;-",2287,"AAEL003457",NA,NA,NA,NA,NA,"","","","FBpp0070190","FBgn0040364","CG11378","CG11378","0.002",""
"377","gene9522",4,"gene9522","supercont1.87;supercont1.87;supercont1.87","1912902;1915434;1916268","1913267;1916206;1916927","+;+;+",1799,"AAEL003484",NA,NA,NA,NA,NA,"","","","FBpp0077132-FBpp0070465-FBpp0085317-FBpp0111707-FBpp0290973","FBgn0031610-FBgn0000520-FBgn0032979-FBgn0000289-FBgn0037584","CG15436-CG2711-CG1832-CG8367-CG7963","CG15436-dwg-Clamp-cg-CG7963","3e-26-4e-24-5e-24-5e-24-2e-23",""
"378","gene9540",3,"gene9540","supercont1.3;supercont1.3;supercont1.3;supercont1.3","1358335;1360597;1367139;1387530","1358467;1360722;1369128;1388460","+;+;+;+",3180,"AAEL000175","EOG8S4S6K","FBpp0086013","FBgn0034258","CG4954","eIF3-S8","","","","FBpp0086013","FBgn0034258","CG4954","eIF3-S8","0",""
