"","vectorbase.RU","internal.gene_id.x","display.name.x","gene.family.x","gene.family.specific.x","fbpp","odb8_og_id","internal.gene_id.y","display.name.y","gene.family.y","gene.family.specific.y","fbgn","annotation_ID","gene_symbol"
"13683","AAEL010853","gene7014","","","","FBpp0083203","EOG8BP43H","gene7014","","","","FBgn0038732","CG11391","CG11391"
"13684","AAEL010853","gene7014","","","","FBpp0111986","EOG8BP43H","gene7014","","","",NA,NA,NA
"13685","AAEL010854","gene7012","","","","FBpp0308590","EOG8R7Z2P","gene7012","","","","FBgn0031187","CG14619","Usp2"
"13686","AAEL010855","gene7006","","","","FBpp0076371","EOG8CZF6D","gene7006","","","","FBgn0035918","CG5971","Cdc6"
"13687","AAEL010856","gene7017","Tbh","biogenic amine processing","biogenic amine processing","FBpp0089042","EOG8S4S6P","gene7017","Tbh","biogenic amine processing","biogenic amine processing","FBgn0010329","CG1543","Tbh"
"13688","AAEL010858","gene7008","","","","FBpp0083204","EOG8BP43H","gene7008","","","","FBgn0038733","CG11407","CG11407"
"13689","AAEL010858","gene7008","","","","FBpp0083208","EOG8BP43H","gene7008","","","","FBgn0038731","CG11659","CG11659"
"13690","AAEL010858","gene7008","","","","FBpp0290125","EOG8BP43H","gene7008","","","","FBgn0035642","CG18586","CG18586"
"13691","AAEL010858","gene7008","","","","FBpp0111986","EOG8BP43H","gene7008","","","",NA,NA,NA
"13692","AAEL010858","gene7008","","","","FBpp0083209","EOG8BP43H","gene7008","","","","FBgn0038730","CG6300","CG6300"
"13693","AAEL010858","gene7008","","","","FBpp0083205","EOG8BP43H","gene7008","","","","FBgn0038734","CG11453","CG11453"
"13694","AAEL010858","gene7008","","","","FBpp0072262","EOG8BP43H","gene7008","","","","FBgn0035006","CG4563","CG4563"
"13695","AAEL010858","gene7008","","","","FBpp0082094","EOG8BP43H","gene7008","","","","FBgn0037996","CG4830","CG4830"
"13696","AAEL010858","gene7008","","","","FBpp0083203","EOG8BP43H","gene7008","","","","FBgn0038732","CG11391","CG11391"
"13697","AAEL010859","gene7009","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13698","AAEL010860","gene7011","","","","FBpp0086024","EOG8MWBXD","gene7011","","","","FBgn0034271","CG4996","CG4996"
"13699","AAEL010861","gene7007","","","","FBpp0085609","EOG8M0HT3","gene7007","","","","FBgn0034503","CG13867","MED8"
"13700","AAEL010863","gene7015","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13701","AAEL010864","gene7016","","","","FBpp0070667","EOG8Z395J","gene7016","","","","FBgn0029713","CG11436","CG11436"
"13702","AAEL010865","gene1965","","","","FBpp0088403","EOG87Q0Z7","gene1965","","","","FBgn0038282","CG33485","dpr9"
"13703","AAEL010865","gene1965","","","","FBpp0311219","EOG87Q0Z7","gene1965","","","","FBgn0040823","CG14162","dpr6"
"13704","AAEL010865","gene1965","","","","FBpp0306958","EOG87Q0Z7","gene1965","","","","FBgn0260995","CG42596","dpr21"
"13705","AAEL010865","gene1965","","","","FBpp0073730","EOG87Q0Z7","gene1965","","","","FBgn0052600","CG32600","dpr8"
"13706","AAEL010866","gene1966","","","","FBpp0082184","EOG89368V","gene1966","","","","FBgn0003450","CG7996","snk"
"13707","AAEL010867","gene1964","","","","FBpp0082184","EOG89368V","gene1964","","","","FBgn0003450","CG7996","snk"
"13708","AAEL010868","gene1963","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13709","AAEL010869","gene8542","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13710","AAEL010870","gene8538","","","","FBpp0086119","EOG8WT02C","gene8538","","","","FBgn0034210","CG6568","CG6568"
"13711","AAEL010871","gene8540","","","","FBpp0075586","EOG8R52SX","gene8540","","","","FBgn0036365","CG10732","cmb"
"13712","AAEL010872","gene8539","AaegObp46","OBP","OBP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13713","AAEL010873","gene8543","","","","FBpp0075586","EOG8R52SX","gene8543","","","","FBgn0036365","CG10732","cmb"
"13714","AAEL010874","gene8544","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13715","AAEL010876","gene8537","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13716","AAEL010877","gene8541","","","","FBpp0071994","EOG8KPX28","gene8541","","","","FBgn0013548","CG11295","l(2)dtl"
"13717","AAEL010878","gene3621","","","","FBpp0072224","EOG8SFCZ0","gene3621","","","","FBgn0035035","CG3570","CG3570"
"13718","AAEL010879","gene3619","","","","FBpp0072894","EOG80S37K","gene3619","","","","FBgn0052280","CG32280","CG32280"
"13719","AAEL010880","gene3617","AaegIr64a","IR","IR","FBpp0076857","EOG84J594","gene3617","AaegIr64a","IR","IR","FBgn0035604","CG10633","Ir64a"
"13720","AAEL010881","gene3622","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13721","AAEL010882","gene3620","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13722","AAEL010883","gene3618","","","","FBpp0074994","EOG8B8N4H","gene3618","","","","FBgn0027660","CG3897","blot"
"13723","AAEL010884","gene10574","","","","FBpp0073281","EOG86X21D","gene10574","","","","FBgn0025111","CG1683","Ant2"
"13724","AAEL010884","gene10574","","","","FBpp0074562","EOG86X21D","gene10574","","","","FBgn0052528","CG32528","parvin"
"13725","AAEL010884","gene10574","","","","FBpp0073278","EOG86X21D","gene10574","","","","FBgn0003360","CG16944","sesB"
"13726","AAEL010885","gene10565","","","","FBpp0078929","EOG87Q0XS","gene10565","","","","FBgn0031851","CG11188","Aatf"
"13727","AAEL010886","gene10579","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13728","AAEL010887","gene10576","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13729","AAEL010889","gene10573","","","","FBpp0298004","EOG8RNF15","gene10573","","","","FBgn0086448","CG32578","Gpi1"
"13730","AAEL010890","gene10578","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13731","AAEL010891","gene10567","","","","FBpp0099588","EOG879J0N","gene10567","","","","FBgn0030522","CG11103","CG11103"
"13732","AAEL010892","gene10580","","","","FBpp0290525","EOG8TXFHB","gene10580","","","","FBgn0037831","CG14685","Cap-H2"
"13733","AAEL010893","gene10572","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13734","AAEL010894","gene10569","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13735","AAEL010895","gene10577","","","","FBpp0100008","EOG8V19SS","gene10577","","","","FBgn0052576","CG32576","CG32576"
"13736","AAEL010896","gene10566","","","","FBpp0083135","EOG82NMQZ","gene10566","","","","FBgn0038666","CG5451","Smu1"
"13737","AAEL010897","gene10575","","","","FBpp0074189","EOG8VX4WC","gene10575","","","","FBgn0030809","CG9086","Ubr1"
"13738","AAEL010898","gene10571","","","","FBpp0074236","EOG8J141F","gene10571","","","","FBgn0030870","CG6398","CG6398"
"13739","AAEL010899","gene10570","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13740","AAEL010900","gene5708","","","","FBpp0074650","EOG870X7X","gene5708","","","","FBgn0024889","CG8548","Kap-alpha1"
"13741","AAEL010901","gene5713","","","","FBpp0290843","EOG80CM7K","gene5713","","","","FBgn0035909","CG6822","ergic53"
"13742","AAEL010902","gene5709","","","","FBpp0303136","EOG8TXFHR","gene5709","","","","FBgn0035432","CG17723","ZnT63C"
"13743","AAEL010903","gene5711","","","","FBpp0071235","EOG851HGP","gene5711","","","","FBgn0030093","CG7055","dalao"
"13744","AAEL010904","gene5712","","","","FBpp0076452","EOG89S8XJ","gene5712","","","","FBgn0040290","CG7487","RecQ4"
"13745","AAEL010905","gene5710","","","","FBpp0076350","EOG8X6G0S","gene5710","","","","FBgn0024236","CG6817","foi"
"13746","AAEL010906","gene5707","","","","FBpp0074649","EOG8GTP5R","gene5707","","","","FBgn0036909","CG15881","CG15881"
"13747","AAEL010907","gene12071","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13748","AAEL010908","gene12072","","","","FBpp0084985","EOG8G1Q7F","gene12072","","","","FBgn0010113","CG15532","hdc"
"13749","AAEL010909","gene5994","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13750","AAEL010910","gene5997","","","","FBpp0078949","EOG8GJ2DT","gene5997","","","","FBgn0000351","CG11330","cort"
"13751","AAEL010911","gene5992","","","","FBpp0075260","EOG81C9MS","gene5992","","","","FBgn0040230","CG6224","dbo"
"13752","AAEL010912","gene5993","","","","FBpp0288926","EOG8MSGPK","gene5993","","","","FBgn0259175","CG42280","ome"
"13753","AAEL010913","gene5996","","","","FBpp0290815","EOG864337","gene5996","","","","FBgn0052438","CG32438","SMC5"
"13754","AAEL010915","gene5995","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13755","AAEL010917","gene551","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13756","AAEL010918","gene555","","","","FBpp0111998","EOG8RBTB3","gene555","","","","FBgn0034128","CG4409","CG4409"
"13757","AAEL010919","gene552","","","","FBpp0291497","EOG8Z91MW","gene552","","","","FBgn0283437","CG42639","PPO1"
"13758","AAEL010920","gene553","","","","FBpp0078785","EOG8CC6T7","gene553","","","","FBgn0031747","CG9021","CG9021"
"13759","AAEL010920","gene553","","","","FBpp0072030","EOG8CC6T7","gene553","","","","FBgn0034871","CG3906","CG3906"
"13760","AAEL010920","gene553","","","","FBpp0086301","EOG8CC6T7","gene553","","","","FBgn0034126","CG4398","CG4398"
"13761","AAEL010920","gene553","","","","FBpp0086273","EOG8CC6T7","gene553","","","","FBgn0034131","CG15712","CG15712"
"13762","AAEL010921","gene554","","","","FBpp0071690","EOG8NZXJF","gene554","","","","FBgn0034716","CG3380","Oatp58Dc"
"13763","AAEL010922","gene9328","","","","FBpp0292372","EOG8FN78Z","gene9328","","","","FBgn0261804","CG42750","CG42750"
"13764","AAEL010923","gene9326","PTTH receptor","neuropeptide receptor","neuropeptide receptor","FBpp0088012","EOG8X9B7J","gene9326","PTTH receptor","neuropeptide receptor","neuropeptide receptor","FBgn0003733","CG1389","tor"
"13765","AAEL010924","gene9327","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13766","AAEL010925","gene12073","","","","FBpp0072178","EOG83V2N7","gene12073","","","","FBgn0004101","CG3411","bs"
"13767","AAEL010926","gene12074","","","","FBpp0072178","EOG83V2N7","gene12074","","","","FBgn0004101","CG3411","bs"
"13768","AAEL010927","gene12075","","","","FBpp0303286","EOG84BDSP","gene12075","","","","FBgn0029105","CG2987","alpha-catenin-related"
"13769","AAEL010929","gene11721","NPYLR1","neuropeptide receptor","neuropeptide receptor","FBpp0070934","EOG8KM1TR","gene11721","NPYLR1","neuropeptide receptor","neuropeptide receptor","FBgn0029909","CG12796","CG12796"
"13770","AAEL010930","gene11718","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13771","AAEL010931","gene11715","","","","FBpp0073888","EOG8323QJ","gene11715","","","","FBgn0030654","CG15643","CG15643"
"13772","AAEL010932","gene11724","","","","FBpp0291798","EOG84F92K","gene11724","","","","FBgn0261548","CG42666","CG42666"
"13773","AAEL010933","gene11726","","","","FBpp0289092","EOG8RR97W","gene11726","","","","FBgn0029907","CG4547","Atx-1"
"13774","AAEL010934","gene11716","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13775","AAEL010935","gene11720","","","","FBpp0074393","EOG8BGCMK","gene11720","","","","FBgn0030932","CG6461","Ggt-1"
"13776","AAEL010935","gene11720","","","","FBpp0297938","EOG8BGCMK","gene11720","","","","FBgn0025837","CG17636","CG17636"
"13777","AAEL010936","gene11725","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13778","AAEL010937","gene11723","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13779","AAEL010938","gene11722","","","","FBpp0073861","EOG8K3PNH","gene11722","","","","FBgn0030653","CG7860","CG7860"
"13780","AAEL010939","gene11719","","","","FBpp0076891","EOG85XBMJ","gene11719","","","","FBgn0031174","CG1486","CG1486"
"13781","AAEL010941","gene11717","","","","FBpp0076919","EOG8CNTGM","gene11717","","","","FBgn0015558","CG1693","tty"
"13782","AAEL010942","gene2659","","","","FBpp0076861","EOG84F91S","gene2659","","","","FBgn0004380","CG10642","Klp64D"
"13783","AAEL010943","gene2661","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13784","AAEL010944","gene2651","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13785","AAEL010945","gene2662","","","","FBpp0078424","EOG8BP448","gene2662","","","","FBgn0037299","CG1115","Vps37B"
"13786","AAEL010946","gene2650","","","","FBpp0089324","EOG8Z0DX8","gene2650","","","","FBgn0003388","CG13478","shd"
"13787","AAEL010948","gene2656","","","","FBpp0081284","EOG8NW29M","gene2656","","","","FBgn0010812","CG2708","unc-45"
"13788","AAEL010949","gene2655","","","","FBpp0081283","EOG8SN4F1","gene2655","","","","FBgn0037543","CG10903","CG10903"
"13789","AAEL010950","gene2653","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13790","AAEL010951","gene2654","","","","FBpp0077837","EOG8K0TD2","gene2654","","","","FBgn0036975","CG5618","CG5618"
"13791","AAEL010952","gene2660","","","","FBpp0293366","EOG8SR0N2","gene2660","","","","FBgn0262483","CG43073","Rbp"
"13792","AAEL010953","gene2657","","","","FBpp0072703","EOG8H48WD","gene2657","","","","FBgn0035243","CG13926","CG13926"
"13793","AAEL010954","gene2658","","","","FBpp0074220","EOG80VZG8","gene2658","","","","FBgn0030834","CG8675","CG8675"
"13794","AAEL010955","gene2649","","","","FBpp0081306","EOG8P8J9K","gene2649","","","","FBgn0037544","CG11035","CG11035"
"13795","AAEL010956","gene2652","","","","FBpp0075430","EOG8BVVM8","gene2652","","","","FBgn0036433","CG9628","CG9628"
"13796","AAEL010957","gene9298","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13797","AAEL010958","gene9300","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13798","AAEL010959","gene9296","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13799","AAEL010960","gene9299","","","","FBpp0070025","EOG81G5VX","gene9299","","","","FBgn0031093","CG9581","CG9581"
"13800","AAEL010961","gene9295","","","","FBpp0303020","EOG8F7R96","gene9295","","","","FBgn0002543","CG5481","robo2"
"13801","AAEL010962","gene15714","AaegGr73","GR","GR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13802","AAEL010963","gene13902","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13803","AAEL010964","gene13899","","","","FBpp0072646","EOG8XH2RD","gene13899","","","","FBgn0035254","CG7974","CG7974"
"13804","AAEL010965","gene13911","","","","FBpp0271945","EOG8XD6GH","gene13911","","","","FBgn0052702","CG32702","Cubn"
"13805","AAEL010966","gene13907","","","","FBpp0076200","EOG82JRHK","gene13907","","","","FBgn0011327","CG3431","Uch-L5"
"13806","AAEL010967","gene13905","","","","FBpp0076233","EOG8CJZ8C","gene13905","","","","FBgn0035936","CG4999","Tsp66E"
"13807","AAEL010968","gene13909","","","","FBpp0303606","EOG8G7FQ1","gene13909","","","","FBgn0261112","CG7828","APP-BP1"
"13808","AAEL010969","gene13900","","","","FBpp0076239","EOG83FKNX","gene13900","","","","FBgn0035941","CG13313","CG13313"
"13809","AAEL010970","gene13908","","","","FBpp0072860","EOG81C9P3","gene13908","","","","FBgn0035393","CG16753","CG16753"
"13810","AAEL010971","gene13904","","","","FBpp0076196","EOG8RNF0M","gene13904","","","","FBgn0036004","CG3654","Jarid2"
"13811","AAEL010972","gene13906","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13812","AAEL010973","gene13910","","","","FBpp0076239","EOG83FKNX","gene13910","","","","FBgn0035941","CG13313","CG13313"
"13813","AAEL010974","gene13903","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13814","AAEL010975","gene13901","","","","FBpp0076321","EOG8962H2","gene13901","","","","FBgn0003149","CG5939","Prm"
"13815","AAEL010976","gene5029","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13816","AAEL010977","gene4370","","","","FBpp0073872","EOG8SN4D8","gene4370","","","","FBgn0030672","CG9281","CG9281"
"13817","AAEL010978","gene4372","","","","FBpp0074515","EOG876NQF","gene4372","","","","FBgn0031052","CG14215","CG14215"
"13818","AAEL010979","gene4369","","","","FBpp0074573","EOG8WHCB4","gene4369","","","","FBgn0261811","CG11940","pico"
"13819","AAEL010980","gene616","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13820","AAEL010981","gene613","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13821","AAEL010982","gene611","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13822","AAEL010983","gene615","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13823","AAEL010984","gene612","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13824","AAEL010985","gene614","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13825","AAEL010986","gene85","","","","FBpp0086082","EOG8FXV04","gene85","","","","FBgn0034225","CG4827","veil"
"13826","AAEL010986","gene85","","","","FBpp0086083","EOG8FXV04","gene85","","","","FBgn0050104","CG30104","NT5E-2"
"13827","AAEL010987","gene84","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13828","AAEL010988","gene88","","","","FBpp0078206","EOG8897C5","gene88","","","","FBgn0037203","CG11128","slif"
"13829","AAEL010989","gene87","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13830","AAEL010990","gene89","","","","FBpp0070969","EOG8K9F4T","gene89","","","","FBgn0029929","CG4593","CG4593"
"13831","AAEL010991","gene86","","","","FBpp0305216","EOG8K3PMN","gene86","","","","FBgn0263120","CG8732","Acsl"
"13832","AAEL010993","gene81","","","","FBpp0077636","EOG8P2ST4","gene81","","","","FBgn0031321","CG4947","Tgt"
"13833","AAEL010995","gene10988","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13834","AAEL010996","gene10995","","","","FBpp0088971","EOG80048J","gene10995","","","","FBgn0014018","CG11992","Rel"
"13835","AAEL010997","gene10985","","","","FBpp0289207","EOG8V9XG1","gene10985","","","","FBgn0259678","CG42347","sqa"
"13836","AAEL010998","gene10984","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13837","AAEL010999","gene10994","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13838","AAEL011000","gene10987","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13839","AAEL011001","gene10991","AaegIr92a","IR","IR","FBpp0307906","EOG8WDH37","gene10991","AaegIr92a","IR","IR","FBgn0038789","CG15685","Ir92a"
"13840","AAEL011002","gene10990","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13841","AAEL011003","gene10986","","","","FBpp0290729","EOG8ZPHKR","gene10986","","","","FBgn0038418","CG10309","pad"
"13842","AAEL011004","gene10993","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13843","AAEL011005","gene10989","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13844","AAEL011006","gene10992","","","","FBpp0075994","EOG8QNQNH","gene10992","","","","FBgn0036099","CG11811","CG11811"
"13845","AAEL011007","gene13652","","","","FBpp0071674","EOG8W1154","gene13652","","","","FBgn0050281","CG30281","CG30281"
"13846","AAEL011007","gene13652","","","","FBpp0310276","EOG8W1154","gene13652","","","","FBgn0051832","CG31832","CG31832"
"13847","AAEL011007","gene13652","","","","FBpp0300934","EOG8W1154","gene13652","","","","FBgn0034160","CG5550","CG5550"
"13848","AAEL011007","gene13652","","","","FBpp0074269","EOG8W1154","gene13652","","","","FBgn0030880","CG6788","CG6788"
"13849","AAEL011007","gene13652","","","","FBpp0078910","EOG8W1154","gene13652","","","","FBgn0031804","CG9500","CG9500"
"13850","AAEL011007","gene13652","","","","FBpp0307845","EOG8W1154","gene13652","","","","FBgn0030164","CG1889","CG1889"
"13851","AAEL011007","gene13652","","","","FBpp0302640","EOG8W1154","gene13652","","","","FBgn0033312","CG8642","CG8642"
"13852","AAEL011007","gene13652","","","","FBpp0071364","EOG8W1154","gene13652","","","","FBgn0030163","CG1791","CG1791"
"13853","AAEL011007","gene13652","","","","FBpp0290150","EOG8W1154","gene13652","","","","FBgn0050280","CG30280","CG30280"
"13854","AAEL011008","gene13649","","","","FBpp0071330","EOG8Z65DK","gene13649","","","","FBgn0030162","CG1986","CG1986"
"13855","AAEL011009","gene13650","","","","FBpp0310276","EOG8W1154","gene13650","","","","FBgn0051832","CG31832","CG31832"
"13856","AAEL011009","gene13650","","","","FBpp0290150","EOG8W1154","gene13650","","","","FBgn0050280","CG30280","CG30280"
"13857","AAEL011009","gene13650","","","","FBpp0307845","EOG8W1154","gene13650","","","","FBgn0030164","CG1889","CG1889"
"13858","AAEL011009","gene13650","","","","FBpp0071674","EOG8W1154","gene13650","","","","FBgn0050281","CG30281","CG30281"
"13859","AAEL011009","gene13650","","","","FBpp0300934","EOG8W1154","gene13650","","","","FBgn0034160","CG5550","CG5550"
"13860","AAEL011009","gene13650","","","","FBpp0071364","EOG8W1154","gene13650","","","","FBgn0030163","CG1791","CG1791"
"13861","AAEL011009","gene13650","","","","FBpp0074269","EOG8W1154","gene13650","","","","FBgn0030880","CG6788","CG6788"
"13862","AAEL011009","gene13650","","","","FBpp0078910","EOG8W1154","gene13650","","","","FBgn0031804","CG9500","CG9500"
"13863","AAEL011009","gene13650","","","","FBpp0302640","EOG8W1154","gene13650","","","","FBgn0033312","CG8642","CG8642"
"13864","AAEL011010","gene13651","","","","FBpp0072246","EOG8FN79P","gene13651","","","","FBgn0035032","CG4692","ATPsynF"
"13865","AAEL011011","gene13648","","","","FBpp0289339","EOG8X6G1J","gene13648","","","","FBgn0035453","CG10357","CG10357"
"13866","AAEL011012","gene5028","","","","FBpp0074139","EOG83NB4N","gene5028","","","","FBgn0259923","CG9699","Sep4"
"13867","AAEL011013","gene5017","","","","FBpp0082178","EOG8CC6RQ","gene5017","","","","FBgn0004666","CG7771","sim"
"13868","AAEL011014","gene5023","","","","FBpp0111418","EOG8PK521","gene5023","","","","FBgn0259831","CG34309","CG34309"
